form,section,kind,field_label,field_type_hint,required_yn,table_index,row_index,cell_index
Commercial_Lease,ADDITIONAL INFORMATION,enum_value,Attribute,,,43,1,0
Commercial_Lease,ADDITIONAL INFORMATION,enum_value,Value,,,43,1,1
Commercial_Lease,Additional,enum_value,Commercial – Hospitality (fields are only available if the Property Subtype is Hospitality),,,37,1,0
Commercial_Lease,Additional,enum_value,Commercial – Industrial (fields are only available if the Property Subtype is Industrial),,,37,4,0
Commercial_Lease,Additional,enum_value,Sprinkler,,,37,5,2
Commercial_Lease,Additional,enum_value,Ground Level,,,37,6,2
Commercial_Lease,Additional,enum_value,Dock Height,,,37,7,0
Commercial_Lease,Additional,enum_value,Cross Docks,,,37,7,2
Commercial_Lease,Additional,enum_value,Sublease,,,37,8,1
Commercial_Lease,Additional,enum_value,Rail Access,,,37,8,2
Commercial_Lease,Additional,enum_value,Commercial – Multi-Family (fields are only available if the Property Subtype is Multi-Family),,,37,9,0
Commercial_Lease,Additional,enum_value,Commercial – Office Bldg (fields are only available if the Property Subtype is Office Bldg),,,37,11,0
Commercial_Lease,Additional,enum_value,Commercial – Retail (fields are only available if the Property Subtype is Retail),,,37,13,0
Commercial_Lease,Additional,enum_value,Commercial – Other (fields are only available if the Property Subtype is Other),,,37,15,0
Commercial_Lease,Additional,field,No. of Docks,number,no,37,2,0
Commercial_Lease,Additional,field,No of Half Bath,number,no,37,2,1
Commercial_Lease,Additional,field,No. of Conference Rooms,number,no,37,2,2
Commercial_Lease,Additional,field,Total Units,text,no,37,3,0
Commercial_Lease,Additional,field,No of Ballrooms,number,no,37,3,1
Commercial_Lease,Additional,field,Ceiling Height,text,no,37,5,1
Commercial_Lease,Additional,field,(Industrial) Power,text,no,37,6,0
Commercial_Lease,Additional,field,Column Spacing,text,no,37,6,1
Commercial_Lease,Additional,field,Turning Radius,text,no,37,7,1
Commercial_Lease,Additional,field,Clearance,text,no,37,8,0
Commercial_Lease,Additional,field,No of Full Bath,number,no,37,10,2
Commercial_Lease,Additional,field,Anchor Stores,text,no,37,14,2
Commercial_Lease,Additional details,enum_value,Contact Details,,,39,1,0
Commercial_Lease,Additional details,enum_value,Contact: Developer Municipal Tax Office Owner Property Manager Tenant Utility,,,39,2,0
Commercial_Lease,Additional details,field,First Name,text,no,39,3,0
Commercial_Lease,Additional details,field,Last Name,text,no,39,3,1
Commercial_Lease,Additional details,field,Entity Name,text,no,39,3,2
Commercial_Lease,Additional details,field,Email,text,no,39,4,0
Commercial_Lease,Additional details,field,Phone,text,no,39,4,1
Commercial_Lease,Additional details,field,Website Name,text,no,39,4,2
Commercial_Lease,Additional details,field,Address Line 1,text,no,39,5,0
Commercial_Lease,Additional details,field,Address Line 2,text,no,39,5,1
Commercial_Lease,Additional details,field,Address Line 3,text,no,39,5,2
Commercial_Lease,Additional details,field,City,text,no,39,6,0
Commercial_Lease,Additional details,field,State/Province,text,no,39,6,1
Commercial_Lease,Additional details,field,Zip/Postal Code,text,no,39,6,2
Commercial_Lease,Amenities:,enum_value,Agricultural Easement(s),,,10,1,0
Commercial_Lease,Amenities:,enum_value,Hobby Farm,,,10,1,1
Commercial_Lease,Amenities:,enum_value,Silo,,,10,1,2
Commercial_Lease,Amenities:,enum_value,Bay/Beach Club,,,10,2,0
Commercial_Lease,Amenities:,enum_value,Horse Facilities,,,10,2,1
Commercial_Lease,Amenities:,enum_value,Ski Resort,,,10,2,2
Commercial_Lease,Amenities:,enum_value,Caretaker House,,,10,3,0
Commercial_Lease,Amenities:,enum_value,Horse Ranch,,,10,3,1
Commercial_Lease,Amenities:,enum_value,Sporting Ranch,,,10,3,2
Commercial_Lease,Amenities:,enum_value,Cattle Ranch,,,10,4,0
Commercial_Lease,Amenities:,enum_value,Hunting Ranch,,,10,4,1
Commercial_Lease,Amenities:,enum_value,Stables,,,10,4,2
Commercial_Lease,Amenities:,enum_value,Conservation Easement(s),,,10,5,0
Commercial_Lease,Amenities:,enum_value,Investment Ranch,,,10,5,1
Commercial_Lease,Amenities:,enum_value,Station,,,10,5,2
Commercial_Lease,Amenities:,enum_value,Elk Ranch,,,10,6,0
Commercial_Lease,Amenities:,enum_value,Live Water,,,10,6,1
Commercial_Lease,Amenities:,enum_value,Tennis Courts,,,10,6,2
Commercial_Lease,Amenities:,enum_value,Estate Farm,,,10,7,0
Commercial_Lease,Amenities:,enum_value,Modular Sports Courts,,,10,7,1
Commercial_Lease,Amenities:,enum_value,Timberland,,,10,7,2
Commercial_Lease,Amenities:,enum_value,Estate Ranch,,,10,8,0
Commercial_Lease,Amenities:,enum_value,Outdoor Basketball Court,,,10,8,1
Commercial_Lease,Amenities:,enum_value,Walk-to-ski,,,10,8,2
Commercial_Lease,Amenities:,enum_value,Fly Fishing,,,10,9,0
Commercial_Lease,Amenities:,enum_value,Playground,,,10,9,1
Commercial_Lease,Amenities:,enum_value,Yacht Club,,,10,9,2
Commercial_Lease,Amenities:,enum_value,Guest Ranch,,,10,10,0
Commercial_Lease,Amenities:,enum_value,Recreational Ranch,,,10,10,1
Commercial_Lease,Appliances:,enum_value,Dishwasher,,,11,1,0
Commercial_Lease,Appliances:,enum_value,Garbage Disposal,,,11,1,1
Commercial_Lease,Appliances:,enum_value,Refrigerator,,,11,1,2
Commercial_Lease,Appliances:,enum_value,Double Oven,,,11,2,0
Commercial_Lease,Appliances:,enum_value,Microwave,,,11,2,1
Commercial_Lease,Appliances:,enum_value,Trash Compactor,,,11,2,2
Commercial_Lease,Appliances:,enum_value,Dryer,,,11,3,0
Commercial_Lease,Appliances:,enum_value,Range/Oven,,,11,3,1
Commercial_Lease,Appliances:,enum_value,Washer,,,11,3,2
Commercial_Lease,Area Amenities:,enum_value,Aquatic Activities,,,12,1,0
Commercial_Lease,Area Amenities:,enum_value,Area Hunting,,,12,1,1
Commercial_Lease,Area Amenities:,enum_value,Casino/Gambling,,,12,1,2
Commercial_Lease,Area Amenities:,enum_value,Area Boat Dock,,,12,2,0
Commercial_Lease,Area Amenities:,enum_value,Area Pool,,,12,2,1
Commercial_Lease,Area Amenities:,enum_value,Deep Water Mooring,,,12,2,2
Commercial_Lease,Area Amenities:,enum_value,Area Boat Ramp,,,12,3,0
Commercial_Lease,Area Amenities:,enum_value,Area Skiing,,,12,3,1
Commercial_Lease,Area Amenities:,enum_value,Golf,,,12,3,2
Commercial_Lease,Area Amenities:,enum_value,Area Climbing,,,12,4,0
Commercial_Lease,Area Amenities:,enum_value,Area Snowmobiling,,,12,4,1
Commercial_Lease,Area Amenities:,enum_value,Jogging/Biking Path,,,12,4,2
Commercial_Lease,Area Amenities:,enum_value,Area Fishing,,,12,5,0
Commercial_Lease,Area Amenities:,enum_value,Area Tennis,,,12,5,1
Commercial_Lease,Area Amenities:,enum_value,Outdoor Activities,,,12,5,2
Commercial_Lease,Area Amenities:,enum_value,Area Hiking,,,12,6,0
Commercial_Lease,Area Amenities:,enum_value,Biking,,,12,6,1
Commercial_Lease,Area Amenities:,enum_value,Area Horse Riding/Stables,,,12,7,0
Commercial_Lease,Area Amenities:,enum_value,Boating,,,12,7,1
Commercial_Lease,Area Description:,enum_value,Country Living,,,13,1,0
Commercial_Lease,Area Description:,enum_value,Green Living,,,13,1,1
Commercial_Lease,Area Description:,enum_value,Resort,,,13,1,2
Commercial_Lease,Area Description:,enum_value,Cycling,,,13,2,0
Commercial_Lease,Area Description:,enum_value,Historic/Antique,,,13,2,1
Commercial_Lease,Area Description:,enum_value,Rock Beach,,,13,2,2
Commercial_Lease,Area Description:,enum_value,Desert Living,,,13,3,0
Commercial_Lease,Area Description:,enum_value,Hunting,,,13,3,1
Commercial_Lease,Area Description:,enum_value,Sand Beach,,,13,3,2
Commercial_Lease,Area Description:,enum_value,Equestrian/Polo,,,13,4,0
Commercial_Lease,Area Description:,enum_value,Metropolitan,,,13,4,1
Commercial_Lease,Area Description:,enum_value,Ski-in/Ski-Out,,,13,4,2
Commercial_Lease,Area Description:,enum_value,Fishing,,,13,5,0
Commercial_Lease,Area Description:,enum_value,Mountain,,,13,5,1
Commercial_Lease,Area Description:,enum_value,Skiing,,,13,5,2
Commercial_Lease,Area Description:,enum_value,Flood Area,,,13,6,0
Commercial_Lease,Area Description:,enum_value,Other Beach,,,13,6,1
Commercial_Lease,Area Description:,enum_value,Suburban,,,13,6,2
Commercial_Lease,Area Description:,enum_value,Game Farm/Safari,,,13,7,0
Commercial_Lease,Area Description:,enum_value,Privacy,,,13,7,1
Commercial_Lease,Area Description:,enum_value,Wine Country,,,13,7,2
Commercial_Lease,Body of Water:,enum_value,Bay,,,14,1,0
Commercial_Lease,Body of Water:,enum_value,Lake,,,14,1,1
Commercial_Lease,Body of Water:,enum_value,River,,,14,1,2
Commercial_Lease,Body of Water:,enum_value,Canal,,,14,2,0
Commercial_Lease,Body of Water:,enum_value,Ocean,,,14,2,1
Commercial_Lease,Body of Water:,enum_value,Sound,,,14,2,2
Commercial_Lease,Body of Water:,enum_value,Inlet,,,14,3,0
Commercial_Lease,Body of Water:,enum_value,Pond,,,14,3,1
Commercial_Lease,Body of Water:,enum_value,Lagoon,,,14,4,0
Commercial_Lease,Body of Water:,enum_value,Reservoir,,,14,4,1
Commercial_Lease,Commercial Lease listing Required Fields are noted with a red checkmark (√),enum_value,Property Information (choose one subtype and one corresponding style),,,0,1,0
Commercial_Lease,Commercial Lease listing Required Fields are noted with a red checkmark (√),enum_value,Property Subtype√,,,0,2,0
Commercial_Lease,Commercial Lease listing Required Fields are noted with a red checkmark (√),enum_value,Property Style√,,,0,2,1
Commercial_Lease,Commercial Lease listing Required Fields are noted with a red checkmark (√),enum_value,Hospitality,,,0,3,0
Commercial_Lease,Commercial Lease listing Required Fields are noted with a red checkmark (√),enum_value,Bed and Breakfast,,,0,3,1
Commercial_Lease,Commercial Lease listing Required Fields are noted with a red checkmark (√),enum_value,Hosp. Resort Business,,,0,3,2
Commercial_Lease,Commercial Lease listing Required Fields are noted with a red checkmark (√),enum_value,Other Style,,,0,3,3
Commercial_Lease,Commercial Lease listing Required Fields are noted with a red checkmark (√),enum_value,Hosp. Hotel/Motel,,,0,4,1
Commercial_Lease,Commercial Lease listing Required Fields are noted with a red checkmark (√),enum_value,Industrial,,,0,5,0
Commercial_Lease,Commercial Lease listing Required Fields are noted with a red checkmark (√),enum_value,Industrial Bldg- Flex Space,,,0,5,1
Commercial_Lease,Commercial Lease listing Required Fields are noted with a red checkmark (√),enum_value,Industrial Bldg- Manufacturing,,,0,5,2
Commercial_Lease,Commercial Lease listing Required Fields are noted with a red checkmark (√),enum_value,Industrial Bldg- R&D,,,0,5,3
Commercial_Lease,Commercial Lease listing Required Fields are noted with a red checkmark (√),enum_value,Industrial Bldg- Warehouse,,,0,6,1
Commercial_Lease,Commercial Lease listing Required Fields are noted with a red checkmark (√),enum_value,Multi-Family,,,0,7,0
Commercial_Lease,Commercial Lease listing Required Fields are noted with a red checkmark (√),enum_value,Multi-Family – 2-4 Units,,,0,7,1
Commercial_Lease,Commercial Lease listing Required Fields are noted with a red checkmark (√),enum_value,Multi-Family (5-20 Units),,,0,7,2
Commercial_Lease,Commercial Lease listing Required Fields are noted with a red checkmark (√),enum_value,Multi-Family (Over 20 Units),,,0,7,3
Commercial_Lease,Commercial Lease listing Required Fields are noted with a red checkmark (√),enum_value,Office Building,,,0,8,0
Commercial_Lease,Commercial Lease listing Required Fields are noted with a red checkmark (√),enum_value,Office Bldg- General,,,0,8,1
Commercial_Lease,Commercial Lease listing Required Fields are noted with a red checkmark (√),enum_value,Office Bldg- Government,,,0,8,2
Commercial_Lease,Commercial Lease listing Required Fields are noted with a red checkmark (√),enum_value,Office Bldg- Medical,,,0,8,3
Commercial_Lease,Commercial Lease listing Required Fields are noted with a red checkmark (√),enum_value,Office Bldg- Condo,,,0,9,1
Commercial_Lease,Commercial Lease listing Required Fields are noted with a red checkmark (√),enum_value,Retail,,,0,10,0
Commercial_Lease,Commercial Lease listing Required Fields are noted with a red checkmark (√),enum_value,Hosp. Restaurant,,,0,10,1
Commercial_Lease,Commercial Lease listing Required Fields are noted with a red checkmark (√),enum_value,Retail- Auto/Vehicle,,,0,10,3
Commercial_Lease,Commercial Lease listing Required Fields are noted with a red checkmark (√),enum_value,Retail- Daycare,,,0,11,1
Commercial_Lease,Commercial Lease listing Required Fields are noted with a red checkmark (√),enum_value,Retail- Free Standing,,,0,11,2
Commercial_Lease,Commercial Lease listing Required Fields are noted with a red checkmark (√),enum_value,Retail- Street Retail,,,0,11,3
Commercial_Lease,Commercial Lease listing Required Fields are noted with a red checkmark (√),enum_value,Retail Bldg- General Use,,,0,12,1
Commercial_Lease,Commercial Lease listing Required Fields are noted with a red checkmark (√),enum_value,Retail Bldg- Local Strip,,,0,12,2
Commercial_Lease,Commercial Lease listing Required Fields are noted with a red checkmark (√),enum_value,Retail Bldg- Neighborhood Ctr,,,0,12,3
Commercial_Lease,Commercial Lease listing Required Fields are noted with a red checkmark (√),enum_value,Retail Bldg- Regional Mall,,,0,13,1
Commercial_Lease,Commercial Lease listing Required Fields are noted with a red checkmark (√),enum_value,Retail Bldg- SGL User (BigBox),,,0,13,2
Commercial_Lease,Commercial Lease listing Required Fields are noted with a red checkmark (√),enum_value,Retail Business,,,0,13,3
Commercial_Lease,Commercial Lease listing Required Fields are noted with a red checkmark (√),enum_value,Retail – Free Standing,,,0,14,1
Commercial_Lease,Commercial Lease listing Required Fields are noted with a red checkmark (√),enum_value,Retail – Street Retail,,,0,14,2
Commercial_Lease,Commercial Lease listing Required Fields are noted with a red checkmark (√),enum_value,Retail – Daycare,,,0,14,3
Commercial_Lease,Commercial Lease listing Required Fields are noted with a red checkmark (√),enum_value,Other,,,0,15,0
Commercial_Lease,Cooling:,enum_value,A/C,,,15,1,0
Commercial_Lease,Cooling:,enum_value,Humidifier,,,15,1,1
Commercial_Lease,Cooling:,enum_value,Window A/C,,,15,1,2
Commercial_Lease,Cooling:,enum_value,Central A/C,,,15,2,0
Commercial_Lease,Cooling:,enum_value,No A/C,,,15,2,1
Commercial_Lease,Cooling:,enum_value,Zoned A/C,,,15,2,2
Commercial_Lease,Cooling:,enum_value,Central A/C – Electric,,,15,3,0
Commercial_Lease,Cooling:,enum_value,Other A/C,,,15,3,1
Commercial_Lease,Cooling:,enum_value,Central A/C – Gas,,,15,4,0
Commercial_Lease,Cooling:,enum_value,Wall Unit A/C,,,15,4,1
Commercial_Lease,Exterior Description:,enum_value,Brick,,,17,1,0
Commercial_Lease,Exterior Description:,enum_value,Wood Frame,,,17,1,1
Commercial_Lease,Exterior Description:,enum_value,Concrete Block,,,17,2,0
Commercial_Lease,Exterior Description:,enum_value,Stone,,,17,2,1
Commercial_Lease,Exterior Description:,enum_value,Stucco,,,17,3,0
Commercial_Lease,Exterior Description:,enum_value,Wood Siding,,,17,3,1
Commercial_Lease,Exterior Description:,enum_value,Vinyl Siding,,,17,4,0
Commercial_Lease,Exterior Description:,enum_value,E.I.F.S,,,17,4,1
Commercial_Lease,Exterior Description:,enum_value,Steel Frame,,,17,5,0
Commercial_Lease,Exterior:,enum_value,Barn/Stable,,,16,1,0
Commercial_Lease,Exterior:,enum_value,Double Pane/Storm Windows,,,16,1,1
Commercial_Lease,Exterior:,enum_value,Storage Shed,,,16,1,2
Commercial_Lease,Exterior:,enum_value,BBQ,,,16,2,0
Commercial_Lease,Exterior:,enum_value,Fire Pit,,,16,2,1
Commercial_Lease,Exterior:,enum_value,Storm Door,,,16,2,2
Commercial_Lease,Exterior:,enum_value,Boat House,,,16,3,0
Commercial_Lease,Exterior:,enum_value,Gardens,,,16,3,1
Commercial_Lease,Exterior:,enum_value,Storm Windows,,,16,3,2
Commercial_Lease,Exterior:,enum_value,Boat Ramp,,,16,4,0
Commercial_Lease,Exterior:,enum_value,Guest House,,,16,4,1
Commercial_Lease,Exterior:,enum_value,Thermal Windows/Doors,,,16,4,2
Commercial_Lease,Exterior:,enum_value,Carriage House,,,16,5,0
Commercial_Lease,Exterior:,enum_value,Helipad,,,16,5,1
Commercial_Lease,Exterior:,enum_value,Underground Lawn Sprinkler,,,16,5,2
Commercial_Lease,Exterior:,enum_value,Covered Terraces,,,16,6,0
Commercial_Lease,Exterior:,enum_value,Out Building,,,16,6,1
Commercial_Lease,Exterior:,enum_value,Water Feature,,,16,6,2
Commercial_Lease,Exterior:,enum_value,Dock,,,16,7,0
Commercial_Lease,Exterior:,enum_value,Porte-Cochere,,,16,7,1
Commercial_Lease,Exterior:,enum_value,Dock Rights,,,16,8,0
Commercial_Lease,Exterior:,enum_value,Sidewalk,,,16,8,1
Commercial_Lease,Exterior:,enum_value,Dog Run,,,16,9,0
Commercial_Lease,Exterior:,enum_value,Sprinkler System,,,16,9,1
Commercial_Lease,FEAtures,enum_value,Features,,,7,1,0
Commercial_Lease,FEAtures,enum_value,New Construction,,,7,3,0
Commercial_Lease,FEAtures,enum_value,11-20 Years Old,,,7,3,1
Commercial_Lease,FEAtures,enum_value,41-50 Years Old,,,7,3,2
Commercial_Lease,FEAtures,enum_value,1-5 Years Old,,,7,4,0
Commercial_Lease,FEAtures,enum_value,21-30 Years Old,,,7,4,1
Commercial_Lease,FEAtures,enum_value,Over 50 Years Old,,,7,4,2
Commercial_Lease,FEAtures,enum_value,6-10 Years Old,,,7,5,0
Commercial_Lease,FEAtures,enum_value,31-40 Years Old,,,7,5,1
Commercial_Lease,FEAtures,field,Age,text,no,7,2,0
Commercial_Lease,Fencing:,enum_value,Fenced Yard,,,18,1,0
Commercial_Lease,Fencing:,enum_value,Partially Fenced,,,18,1,1
Commercial_Lease,Fencing:,enum_value,Vinyl Fence,,,18,1,2
Commercial_Lease,Fencing:,enum_value,Metal Fence,,,18,2,0
Commercial_Lease,Fencing:,enum_value,Privacy Fence,,,18,2,1
Commercial_Lease,Fencing:,enum_value,Wood Fence,,,18,2,2
Commercial_Lease,Flooring:,enum_value,Ceramic,,,19,1,0
Commercial_Lease,Flooring:,enum_value,Linoleum,,,19,1,1
Commercial_Lease,Flooring:,enum_value,Tile,,,19,1,2
Commercial_Lease,Flooring:,enum_value,Hardwood,,,19,2,0
Commercial_Lease,Flooring:,enum_value,Marble,,,19,2,1
Commercial_Lease,Flooring:,enum_value,Wall to Wall Carpet,,,19,2,2
Commercial_Lease,Flooring:,enum_value,Laminate,,,19,3,0
Commercial_Lease,Flooring:,enum_value,Mixed,,,19,3,1
Commercial_Lease,Floors,enum_value,Floor Name,,,36,2,0
Commercial_Lease,Floors,enum_value,Length,,,36,2,2
Commercial_Lease,Floors,enum_value,Width,,,36,2,3
Commercial_Lease,Floors,field,Number of Floors/Levels,number,no,36,1,0
Commercial_Lease,Floors,field,Avg Floor Size,number,no,36,1,1
Commercial_Lease,Floors,field,Available Floors,text,no,36,1,4
Commercial_Lease,General:,enum_value,Built-in Vacuum,,,20,1,0
Commercial_Lease,General:,enum_value,Fenced Range Land,,,20,1,1
Commercial_Lease,General:,enum_value,Skylight,,,20,1,2
Commercial_Lease,General:,enum_value,Ceiling Fan(s),,,20,2,0
Commercial_Lease,General:,enum_value,Fire Alarms,,,20,2,1
Commercial_Lease,General:,enum_value,Smoke Detector,,,20,2,2
Commercial_Lease,General:,enum_value,Clubhouse,,,20,3,0
Commercial_Lease,General:,enum_value,Guard Gate,,,20,3,1
Commercial_Lease,General:,enum_value,Stereo System,,,20,3,2
Commercial_Lease,General:,enum_value,Concierge Services,,,20,4,0
Commercial_Lease,General:,enum_value,Lake Privileges,,,20,4,1
Commercial_Lease,General:,enum_value,Storage Area,,,20,4,2
Commercial_Lease,General:,enum_value,Doorman,,,20,5,0
Commercial_Lease,General:,enum_value,Laundry Facilities,,,20,5,1
Commercial_Lease,General:,enum_value,Wheel Chair Accessible,,,20,5,2
Commercial_Lease,General:,enum_value,Elevator,,,20,6,0
Commercial_Lease,General:,enum_value,Private Airport,,,20,6,1
Commercial_Lease,General:,enum_value,Window Treatments,,,20,6,2
Commercial_Lease,General:,enum_value,Energy-saving Features,,,20,7,0
Commercial_Lease,General:,enum_value,Private Elevator,,,20,7,1
Commercial_Lease,General:,enum_value,Workshop,,,20,7,2
Commercial_Lease,General:,enum_value,Escalator,,,20,8,0
Commercial_Lease,General:,enum_value,Security System,,,20,8,1
Commercial_Lease,General:,enum_value,Direct Elevator Access,,,20,8,2
Commercial_Lease,Geographic location,field,City Region,text,no,34,1,0
Commercial_Lease,Geographic location,field,Continent Region,text,no,34,1,1
Commercial_Lease,Geographic location,field,Property Location,text,no,34,1,2
Commercial_Lease,Geographic location,field,State Region,text,no,34,2,0
Commercial_Lease,Geographic location,field,Country Region,number,no,34,2,1
Commercial_Lease,Geographic location,field,Development,text,no,34,2,2
Commercial_Lease,Heating Type:,enum_value,Baseboard,,,22,1,0
Commercial_Lease,Heating Type:,enum_value,Multi-Zone Heat,,,22,1,1
Commercial_Lease,Heating Type:,enum_value,Radiator,,,22,1,2
Commercial_Lease,Heating Type:,enum_value,Forced Air,,,22,2,0
Commercial_Lease,Heating Type:,enum_value,No Heat,,,22,2,1
Commercial_Lease,Heating Type:,enum_value,Solar Power,,,22,2,2
Commercial_Lease,Heating Type:,enum_value,Gravity,,,22,3,0
Commercial_Lease,Heating Type:,enum_value,Other,,,22,3,1
Commercial_Lease,Heating Type:,enum_value,Steam Heat,,,22,3,2
Commercial_Lease,Heating Type:,enum_value,Heat Pump,,,22,4,0
Commercial_Lease,Heating Type:,enum_value,Pellet Stove,,,22,4,1
Commercial_Lease,Heating Type:,enum_value,Hydro,,,22,5,0
Commercial_Lease,Heating Type:,enum_value,Radiant Floor,,,22,5,1
Commercial_Lease,Heating – Fuel Type:,enum_value,Coal,,,21,1,0
Commercial_Lease,Heating – Fuel Type:,enum_value,Hydro Heat,,,21,1,1
Commercial_Lease,Heating – Fuel Type:,enum_value,Propane,,,21,1,2
Commercial_Lease,Heating – Fuel Type:,enum_value,Electric,,,21,2,0
Commercial_Lease,Heating – Fuel Type:,enum_value,None,,,21,2,1
Commercial_Lease,Heating – Fuel Type:,enum_value,Solar,,,21,2,2
Commercial_Lease,Heating – Fuel Type:,enum_value,Gas,,,21,3,0
Commercial_Lease,Heating – Fuel Type:,enum_value,Oil,,,21,3,1
Commercial_Lease,Heating – Fuel Type:,enum_value,Wood,,,21,3,2
Commercial_Lease,Heating – Fuel Type:,enum_value,Geothermal,,,21,4,0
Commercial_Lease,Heating – Fuel Type:,enum_value,Other,,,21,4,1
Commercial_Lease,Interior:,enum_value,Bay/Bow Window,,,23,1,0
Commercial_Lease,Interior:,enum_value,Fireplace in Master BR,,,23,1,1
Commercial_Lease,Interior:,enum_value,Screen Room,,,23,1,2
Commercial_Lease,Interior:,enum_value,Beam – Ceilings,,,23,2,0
Commercial_Lease,Interior:,enum_value,High Tech Cabling,,,23,2,1
Commercial_Lease,Interior:,enum_value,Track Lighting,,,23,2,2
Commercial_Lease,Interior:,enum_value,Blinds,,,23,3,0
Commercial_Lease,Interior:,enum_value,In-Home Gym,,,23,3,1
Commercial_Lease,Interior:,enum_value,Two-story Family Room,,,23,3,2
Commercial_Lease,Interior:,enum_value,Bowling Alley,,,23,4,0
Commercial_Lease,Interior:,enum_value,In-Law Suite,,,23,4,1
Commercial_Lease,Interior:,enum_value,Vaulted Ceilings,,,23,4,2
Commercial_Lease,Interior:,enum_value,Cathedral Ceilings,,,23,5,0
Commercial_Lease,Interior:,enum_value,Indoor Basketball Court,,,23,5,1
Commercial_Lease,Interior:,enum_value,Walk-in Closet,,,23,5,2
Commercial_Lease,Interior:,enum_value,Cedar Closets,,,23,6,0
Commercial_Lease,Interior:,enum_value,Indoor Racquetball Court,,,23,6,1
Commercial_Lease,Interior:,enum_value,Wet Bar,,,23,6,2
Commercial_Lease,Interior:,enum_value,Dry Bar,,,23,7,0
Commercial_Lease,Interior:,enum_value,Intercom System,,,23,7,1
Commercial_Lease,Interior:,enum_value,Wine Cellar,,,23,7,2
Commercial_Lease,Interior:,enum_value,Exercise Area,,,23,8,0
Commercial_Lease,Interior:,enum_value,Laundry Chute,,,23,8,1
Commercial_Lease,Landlord Information,enum_value,Seller Lead: Agent Office,,,38,1,4
Commercial_Lease,Landlord Information,enum_value,Landlord Type: Person/Individual(s) Corporation Developer Doing Business As Estate Financial Inst. Government Limited Liability Company Limited Liability Limited Partnership Limited Liability Partnership Limited Partnership Other Partnership Pension Fund Professional Limited Liability Company REIT Sole Partnership Trust Vendor,,,38,2,0
Commercial_Lease,Landlord Information,enum_value,"Use Property Address (if checked, the address fields below are not required.)",,,38,7,0
Commercial_Lease,Landlord Information,field,Landlord Source,text,no,38,1,0
Commercial_Lease,Landlord Information,field,First Name 1,text,no,38,3,0
Commercial_Lease,Landlord Information,field,Last Name 1,text,no,38,3,2
Commercial_Lease,Landlord Information,field,First Name 2,text,no,38,4,0
Commercial_Lease,Landlord Information,field,Last Name 2,text,no,38,4,2
Commercial_Lease,Landlord Information,field,Entity Name,text,no,38,5,0
Commercial_Lease,Landlord Information,field,Email,text,no,38,6,0
Commercial_Lease,Landlord Information,field,Website,text,no,38,6,1
Commercial_Lease,Landlord Information,field,Phone,text,no,38,6,5
Commercial_Lease,Landlord Information,field,Address Line 1,text,no,38,8,0
Commercial_Lease,Landlord Information,field,Address Line 2,text,no,38,8,3
Commercial_Lease,Landlord Information,field,Address Line 3,text,no,38,8,6
Commercial_Lease,Landlord Information,field,City,text,no,38,9,0
Commercial_Lease,Landlord Information,field,State/Province,text,no,38,9,3
Commercial_Lease,Landlord Information,field,Zip/Postal Code,text,no,38,9,6
Commercial_Lease,Lease Requirements,enum_value,Employment Verification Lease Options Available Lease Renewal Option 1Month Security 1.5 Month Security Flat Security Credit Check Required Flood Insurance Required Repair Insurance Required Rent Excludes Utilities,,,41,2,0
Commercial_Lease,Lease Requirements,field,Lease Term,text,no,41,1,0
Commercial_Lease,"Listing Remarks Available languages: English, Spanish Property Description in English is mandatory!",enum_value,Language,,,6,1,0
Commercial_Lease,"Listing Remarks Available languages: English, Spanish Property Description in English is mandatory!",enum_value,Remark Type,,,6,1,1
Commercial_Lease,"Listing Remarks Available languages: English, Spanish Property Description in English is mandatory!",enum_value,Remark,,,6,1,2
Commercial_Lease,"Listing Remarks Available languages: English, Spanish Property Description in English is mandatory!",enum_value,English,,,6,2,0
Commercial_Lease,"Listing Remarks Available languages: English, Spanish Property Description in English is mandatory!",enum_value,Property Description√,,,6,2,1
Commercial_Lease,"Listing Remarks Available languages: English, Spanish Property Description in English is mandatory!",enum_value,Area Description,,,6,3,1
Commercial_Lease,"Listing Remarks Available languages: English, Spanish Property Description in English is mandatory!",enum_value,Directions,,,6,4,1
Commercial_Lease,"Listing Remarks Available languages: English, Spanish Property Description in English is mandatory!",enum_value,Headline,,,6,5,1
Commercial_Lease,"Listing Remarks Available languages: English, Spanish Property Description in English is mandatory!",enum_value,Highlight 1,,,6,6,1
Commercial_Lease,"Listing Remarks Available languages: English, Spanish Property Description in English is mandatory!",enum_value,Highlight 2,,,6,7,1
Commercial_Lease,"Listing Remarks Available languages: English, Spanish Property Description in English is mandatory!",enum_value,Highlight 3,,,6,8,1
Commercial_Lease,"Listing Remarks Available languages: English, Spanish Property Description in English is mandatory!",enum_value,Highlight 4,,,6,9,1
Commercial_Lease,"Listing Remarks Available languages: English, Spanish Property Description in English is mandatory!",enum_value,Highlight 5,,,6,10,1
Commercial_Lease,"Listing Remarks Available languages: English, Spanish Property Description in English is mandatory!",enum_value,Highlight 6,,,6,11,1
Commercial_Lease,"Listing Remarks Available languages: English, Spanish Property Description in English is mandatory!",enum_value,Location,,,6,12,1
Commercial_Lease,"Listing Remarks Available languages: English, Spanish Property Description in English is mandatory!",enum_value,Owner/Expert Quote,,,6,13,1
